,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,text,context,line_number,column,absolute_offset,match_type,context_type,file_name,file_loc,file_byte_size,package_import_path,module_path,module_version,project_name,label,label2
137,137,137,137,137,30289,tt := (*mapType)(unsafe.Pointer(v.typ)),"// in unspecified order.
// It panics if v's Kind is not Map.
// It returns an empty slice if v represents a nil map.
func (v Value) MapKeys() []Value {
	v.mustBe(Map)
	tt := (*mapType)(unsafe.Pointer(v.typ))
	keyType := tt.key

	fl := v.flag.ro() | flag(keyType.Kind())

	m := v.pointer()",1182.0,19.0,36428.0,unsafe.Pointer,assignment,value.go,2788.0,81958.0,reflect,std,std,kubernetes/kubernetes,cast-struct,types
138,138,138,138,138,30632,var p unsafe.Pointer,"	if ChanDir(tt.dir)&SendDir == 0 {
		panic(""reflect: send on recv-only channel"")
	}
	x.mustBeExported()
	x = x.assignTo(""reflect.Value.Send"", tt.elem, nil)
	var p unsafe.Pointer
	if x.flag&flagIndir != 0 {
		p = x.ptr
	} else {
		p = unsafe.Pointer(&x.ptr)
	}",1513.0,8.0,46164.0,unsafe.Pointer,variable,value.go,2788.0,81958.0,reflect,std,std,kubernetes/kubernetes,delegate,types
139,139,139,139,139,30975,"r0, _, e1 := RawSyscall(SYS_GETGROUPS, uintptr(n), uintptr(unsafe.Pointer(list)), 0)","}

// THIS FILE IS GENERATED BY THE COMMAND AT THE TOP; DO NOT EDIT

func getgroups(n int, list *_Gid_t) (nn int, err error) {
	r0, _, e1 := RawSyscall(SYS_GETGROUPS, uintptr(n), uintptr(unsafe.Pointer(list)), 0)
	nn = int(r0)
	if e1 != 0 {
		err = errnoErr(e1)
	}
	return",521.0,61.0,12980.0,unsafe.Pointer,assignment,zsyscall_linux_amd64.go,745.0,19148.0,golang.org/x/sys/unix,golang.org/x/sys,v0.0.0-20200515095857-1151b9dac4a9,mattermost/mattermost-server,syscall,no-gc
140,140,140,140,140,30983,"RawSyscall(SYS_WRITE, uintptr(p[1]), uintptr(unsafe.Pointer(&err2)), unsafe.Sizeof(err2))","		if sys.Unshareflags&CLONE_NEWUSER == 0 {
			if err := writeUidGidMappings(pid, sys); err != nil {
				err2 = err.(Errno)
			}
		}
		RawSyscall(SYS_WRITE, uintptr(p[1]), uintptr(unsafe.Pointer(&err2)), unsafe.Sizeof(err2))
		Close(p[1])
	}

	return pid, 0
}",93.0,48.0,3664.0,unsafe.Pointer,call,exec_linux.go,623.0,18779.0,syscall,std,std,kubernetes/kubernetes,syscall,no-gc
141,141,141,141,141,31326,"func parkunlock_c(gp *g, lock unsafe.Pointer) bool {","		return false
	}
	return true
}

func parkunlock_c(gp *g, lock unsafe.Pointer) bool {
	unlock((*mutex)(lock))
	return true
}

// park continuation on g0.",2662.0,31.0,76408.0,unsafe.Pointer,parameter,proc.go,5418.0,153166.0,runtime,std,std,kubernetes/kubernetes,cast-struct,layout
142,142,142,142,142,31670,_p1 = unsafe.Pointer(&_zero),"	}
	var _p1 unsafe.Pointer
	if len(dest) > 0 {
		_p1 = unsafe.Pointer(&dest[0])
	} else {
		_p1 = unsafe.Pointer(&_zero)
	}
	r0, _, e1 := Syscall(SYS_LISTXATTR, uintptr(unsafe.Pointer(_p0)), uintptr(_p1), uintptr(len(dest)))
	sz = int(r0)
	if e1 != 0 {
		err = errnoErr(e1)",1044.0,9.0,25566.0,unsafe.Pointer,assignment,zsyscall_linux_amd64.go,2467.0,61019.0,golang.org/x/sys/unix,golang.org/x/sys,v0.0.0-20191120155948-bd437916bb0e,rook/rook,syscall,no-gc
143,143,143,143,143,31675,"func memhash16(p unsafe.Pointer, h uintptr) uintptr {","
func memhash8(p unsafe.Pointer, h uintptr) uintptr {
	return memhash(p, h, 1)
}

func memhash16(p unsafe.Pointer, h uintptr) uintptr {
	return memhash(p, h, 2)
}

func memhash128(p unsafe.Pointer, h uintptr) uintptr {
	return memhash(p, h, 16)",45.0,18.0,807.0,unsafe.Pointer,parameter,alg.go,389.0,10428.0,runtime,std,std,kubernetes/kubernetes,delegate,layout
144,144,144,144,144,32018,"err = ptrace(req, pid, addr-addr%SizeofPtr, uintptr(unsafe.Pointer(&buf[0])))","	// align our reads, we might straddle an unmapped page
	// boundary and not get the bytes leading up to the page
	// boundary.
	n := 0
	if addr%SizeofPtr != 0 {
		err = ptrace(req, pid, addr-addr%SizeofPtr, uintptr(unsafe.Pointer(&buf[0])))
		if err != nil {
			return 0, err
		}
		n += copy(out, buf[addr%SizeofPtr:])
		out = out[n:]",1368.0,55.0,40697.0,unsafe.Pointer,assignment,syscall_linux.go,1973.0,58748.0,golang.org/x/sys/unix,golang.org/x/sys,v0.0.0-20191120155948-bd437916bb0e,rook/rook,pointer-arithmetic,layout
145,145,145,145,145,32021,"err = ptrace(PTRACE_GETEVENTMSG, pid, 0, uintptr(unsafe.Pointer(&data)))","	return ptrace(PTRACE_SETOPTIONS, pid, 0, uintptr(options))
}

func PtraceGetEventMsg(pid int) (msg uint, err error) {
	var data _C_long
	err = ptrace(PTRACE_GETEVENTMSG, pid, 0, uintptr(unsafe.Pointer(&data)))
	msg = uint(data)
	return
}

func PtraceCont(pid int, signal int) (err error) {",1481.0,51.0,43806.0,unsafe.Pointer,assignment,syscall_linux.go,2100.0,62378.0,golang.org/x/sys/unix,golang.org/x/sys,v0.0.0-20200106162015-b016eb3dc98e,elastic/beats,delegate,ffi
146,146,146,146,146,32022,uintptr(unsafe.Pointer(&x[0])) <= uintptr(unsafe.Pointer(&y[len(y)-1])) &&,"
// AnyOverlap reports whether x and y share memory at any (not necessarily
// corresponding) index. The memory beyond the slice length is ignored.
func AnyOverlap(x, y []byte) bool {
	return len(x) > 0 && len(y) > 0 &&
		uintptr(unsafe.Pointer(&x[0])) <= uintptr(unsafe.Pointer(&y[len(y)-1])) &&
		uintptr(unsafe.Pointer(&y[0])) <= uintptr(unsafe.Pointer(&x[len(x)-1]))
}

// InexactOverlap reports whether x and y share memory at any non-corresponding
// index. The memory beyond the slice length is ignored. Note that x and y can",19.0,11.0,674.0,unsafe.Pointer,assignment,aliasing.go,34.0,1312.0,crypto/internal/subtle,std,std,kubernetes/kubernetes,pointer-arithmetic,layout
147,147,147,147,147,32629,pp := (*RawSockaddrNetlink)(unsafe.Pointer(rsa)),"}

func anyToSockaddr(rsa *RawSockaddrAny) (Sockaddr, error) {
	switch rsa.Addr.Family {
	case AF_NETLINK:
		pp := (*RawSockaddrNetlink)(unsafe.Pointer(rsa))
		sa := new(SockaddrNetlink)
		sa.Family = pp.Family
		sa.Pad = pp.Pad
		sa.Pid = pp.Pid
		sa.Groups = pp.Groups",445.0,31.0,10770.0,unsafe.Pointer,assignment,syscall_linux.go,997.0,26679.0,syscall,std,std,kubernetes/kubernetes,cast-struct,serialization
148,148,148,148,148,32972,(*[1 << 20]uintptr)(unsafe.Pointer(pcbuf))[n] = pc,"	for _, pc := range cgoPCs {
		if pc == 0 || n >= max {
			break
		}
		if pcbuf != nil {
			(*[1 << 20]uintptr)(unsafe.Pointer(pcbuf))[n] = pc
		}
		if printing {
			if cgoSymbolizer == nil {
				print(""non-Go function at pc="", hex(pc), ""\n"")
			} else {",646.0,24.0,23057.0,unsafe.Pointer,assignment,traceback.go,1340.0,45165.0,runtime,std,std,kubernetes/kubernetes,memory-access,layout
149,149,149,149,149,33315,"RawSyscall(SYS_WRITE, uintptr(pipe), uintptr(unsafe.Pointer(&err1)), unsafe.Sizeof(err1))","		uintptr(unsafe.Pointer(&argv[0])),
		uintptr(unsafe.Pointer(&envv[0])))

childerror:
	// send error code on pipe
	RawSyscall(SYS_WRITE, uintptr(pipe), uintptr(unsafe.Pointer(&err1)), unsafe.Sizeof(err1))
	for {
		RawSyscall(SYS_EXIT, 253, 0, 0)
	}
}
",525.0,47.0,16318.0,unsafe.Pointer,call,exec_linux.go,623.0,18779.0,syscall,std,std,kubernetes/kubernetes,syscall,no-gc
150,150,150,150,150,33660,"v.ptr = *(*unsafe.Pointer)(add(ptr, off, ""1-ptr""))","			if typ.size > 0 {
				typedmemmove(typ, v.ptr, add(ptr, off, ""typ.size > 0""))
			}
			v.flag |= flagIndir
		} else {
			v.ptr = *(*unsafe.Pointer)(add(ptr, off, ""1-ptr""))
		}
		in = append(in, v)
		off += typ.size
	}
",542.0,15.0,16699.0,unsafe.Pointer,assignment,value.go,2788.0,81958.0,reflect,std,std,kubernetes/kubernetes,pointer-arithmetic,types
151,151,151,151,151,34003,"return unsafe.Pointer(&zeroVal[0]), false","				}
				if k.str == key.str || memequal(k.str, key.str, uintptr(key.len)) {
					return add(unsafe.Pointer(b), dataOffset+bucketCnt*2*sys.PtrSize+i*uintptr(t.elemsize)), true
				}
			}
			return unsafe.Pointer(&zeroVal[0]), false
		}
		// long key, try not to do more comparisons than necessary
		keymaybe := uintptr(bucketCnt)
		for i, kptr := uintptr(0), b.keys(); i < bucketCnt; i, kptr = i+1, add(kptr, 2*sys.PtrSize) {
			k := (*stringStruct)(kptr)",136.0,11.0,4223.0,unsafe.Pointer,assignment,map_faststr.go,476.0,14153.0,runtime,std,std,kubernetes/kubernetes,cast-pointer,types
152,152,152,152,152,34346,func chanlen(unsafe.Pointer) int,"func (v Value) Kind() Kind {
	return v.kind()
}

// implemented in runtime:
func chanlen(unsafe.Pointer) int
func maplen(unsafe.Pointer) int

// Len returns v's length.
// It panics if v's Kind is not Array, Chan, Map, Slice, or String.
func (v Value) Len() int {",321.0,14.0,9553.0,unsafe.Pointer,parameter,value.go,486.0,14113.0,internal/reflectlite,std,std,kubernetes/kubernetes,definition,types
153,153,153,153,153,34694,_p0 = unsafe.Pointer(&events[0]),"// THIS FILE IS GENERATED BY THE COMMAND AT THE TOP; DO NOT EDIT

func EpollWait(epfd int, events []EpollEvent, msec int) (n int, err error) {
	var _p0 unsafe.Pointer
	if len(events) > 0 {
		_p0 = unsafe.Pointer(&events[0])
	} else {
		_p0 = unsafe.Pointer(&_zero)
	}
	r0, _, e1 := Syscall6(SYS_EPOLL_WAIT, uintptr(epfd), uintptr(_p0), uintptr(len(events)), uintptr(msec), 0, 0)
	n = int(r0)",1786.0,9.0,43513.0,unsafe.Pointer,assignment,zsyscall_linux_amd64.go,2467.0,61019.0,golang.org/x/sys/unix,golang.org/x/sys,v0.0.0-20191120155948-bd437916bb0e,rook/rook,syscall,no-gc
154,154,154,154,154,34697,func runtime_getProfLabel() unsafe.Pointer,"
// runtime_setProfLabel is defined in runtime/proflabel.go.
func runtime_setProfLabel(labels unsafe.Pointer)

// runtime_getProfLabel is defined in runtime/proflabel.go.
func runtime_getProfLabel() unsafe.Pointer

// SetGoroutineLabels sets the current goroutine's labels to match ctx.
// A new goroutine inherits the labels of the goroutine that created it.
// This is a lower-level API than Do, which should be used instead when possible.
func SetGoroutineLabels(ctx context.Context) {",19.0,29.0,535.0,unsafe.Pointer,parameter,runtime.go,41.0,1532.0,runtime/pprof,std,std,kubernetes/kubernetes,definition,layout
155,155,155,155,155,34864,"return unsafe.Pointer(&sa.raw), SizeofSockaddrCAN, nil","	}
	tx := (*[4]byte)(unsafe.Pointer(&sa.TxID))
	for i := 0; i < 4; i++ {
		sa.raw.Addr[i+4] = tx[i]
	}
	return unsafe.Pointer(&sa.raw), SizeofSockaddrCAN, nil
}

// SockaddrALG implements the Sockaddr interface for AF_ALG type sockets.
// SockaddrALG enables userspace access to the Linux kernel's cryptography
// subsystem. The Type and Name fields specify which type of hash or cipher",591.0,9.0,15981.0,unsafe.Pointer,assignment,syscall_linux.go,2191.0,64817.0,golang.org/x/sys/unix,golang.org/x/sys,v0.0.0-20200420163511-1957bb5e6d1f,cilium/cilium,cast-pointer,serialization
156,156,156,156,156,34871,*(*uint16)(unsafe.Pointer(&sa.raw[0])) = AF_PPPOX,"	}
	if len(sa.Dev) > IFNAMSIZ-1 {
		return nil, 0, EINVAL
	}

	*(*uint16)(unsafe.Pointer(&sa.raw[0])) = AF_PPPOX
	// This next field is in host-endian byte order. We can't use the
	// same unsafe pointer cast as above, because this value is not
	// 32-bit aligned and some architectures don't allow unaligned
	// access.
	//",757.0,13.0,21529.0,unsafe.Pointer,assignment,syscall_linux.go,2100.0,62378.0,golang.org/x/sys/unix,golang.org/x/sys,v0.0.0-20200106162015-b016eb3dc98e,elastic/beats,cast-basic,serialization
157,157,157,157,157,34874,_p0 = unsafe.Pointer(&_zero),"func Msync(b []byte, flags int) (err error) {
	var _p0 unsafe.Pointer
	if len(b) > 0 {
		_p0 = unsafe.Pointer(&b[0])
	} else {
		_p0 = unsafe.Pointer(&_zero)
	}
	_, _, e1 := Syscall(SYS_MSYNC, uintptr(_p0), uintptr(len(b)), uintptr(flags))
	if e1 != 0 {
		err = errnoErr(e1)
	}",1684.0,9.0,41010.0,unsafe.Pointer,assignment,zsyscall_linux_amd64.go,2467.0,61019.0,golang.org/x/sys/unix,golang.org/x/sys,v0.0.0-20191120155948-bd437916bb0e,rook/rook,syscall,no-gc
158,158,158,158,158,34877,mheap_.spanalloc.free(unsafe.Pointer(pp.mspancache.buf[i])),"		pp.deferpool[i] = pp.deferpoolbuf[i][:0]
	}
	systemstack(func() {
		for i := 0; i < pp.mspancache.len; i++ {
			// Safe to call since the world is stopped.
			mheap_.spanalloc.free(unsafe.Pointer(pp.mspancache.buf[i]))
		}
		pp.mspancache.len = 0
		pp.pcache.flush(&mheap_.pages)
	})
	freemcache(pp.mcache)",4118.0,26.0,119571.0,unsafe.Pointer,call,proc.go,5418.0,153166.0,runtime,std,std,kubernetes/kubernetes,delegate,layout
159,159,159,159,159,35222,"err := getsockopt(fd, level, opt, unsafe.Pointer(&tv), &vallen)","}

func GetsockoptTimeval(fd, level, opt int) (*Timeval, error) {
	var tv Timeval
	vallen := _Socklen(unsafe.Sizeof(tv))
	err := getsockopt(fd, level, opt, unsafe.Pointer(&tv), &vallen)
	return &tv, err
}

func GetsockoptUint64(fd, level, opt int) (value uint64, err error) {
	var n uint64",292.0,36.0,6958.0,unsafe.Pointer,assignment,syscall_unix.go,430.0,11034.0,golang.org/x/sys/unix,golang.org/x/sys,v0.0.0-20200515095857-1151b9dac4a9,mattermost/mattermost-server,delegate,ffi
160,160,160,160,160,35231,"r0, _, e1 := RawSyscall(SYS_GETGROUPS, uintptr(n), uintptr(unsafe.Pointer(list)), 0)","}

// THIS FILE IS GENERATED BY THE COMMAND AT THE TOP; DO NOT EDIT

func getgroups(n int, list *_Gid_t) (nn int, err error) {
	r0, _, e1 := RawSyscall(SYS_GETGROUPS, uintptr(n), uintptr(unsafe.Pointer(list)), 0)
	nn = int(r0)
	if e1 != 0 {
		err = errnoErr(e1)
	}
	return",1490.0,61.0,35526.0,unsafe.Pointer,assignment,zsyscall_linux_amd64.go,1715.0,41639.0,syscall,std,std,kubernetes/kubernetes,syscall,no-gc
161,161,161,161,161,35581,raceReleaseMerge(unsafe.Pointer(&ioSync)),"}

func Writev(fd int, iovs [][]byte) (n int, err error) {
	iovecs := bytes2iovec(iovs)
	if raceenabled {
		raceReleaseMerge(unsafe.Pointer(&ioSync))
	}
	n, err = writev(fd, iovecs)
	writevRacedetect(iovecs, n)
	return n, err
}",1843.0,20.0,56996.0,unsafe.Pointer,call,syscall_linux.go,2191.0,64817.0,golang.org/x/sys/unix,golang.org/x/sys,v0.0.0-20200420163511-1957bb5e6d1f,cilium/cilium,delegate,layout
162,162,162,162,162,35588,"if !callback((*stkframe)(noescape(unsafe.Pointer(&frame))), v) {","				frame.continpc = 0
			}
		}

		if callback != nil {
			if !callback((*stkframe)(noescape(unsafe.Pointer(&frame))), v) {
				return n
			}
		}

		if pcbuf != nil {",334.0,38.0,12086.0,unsafe.Pointer,call,traceback.go,1340.0,45165.0,runtime,std,std,kubernetes/kubernetes,cast-struct,hide-escape
163,163,163,163,163,35933,"func mapaccess1_faststr(t *maptype, h *hmap, ky string) unsafe.Pointer {","import (
	""runtime/internal/sys""
	""unsafe""
)

func mapaccess1_faststr(t *maptype, h *hmap, ky string) unsafe.Pointer {
	if raceenabled && h != nil {
		callerpc := getcallerpc()
		racereadpc(unsafe.Pointer(h), callerpc, funcPC(mapaccess1_faststr))
	}
	if h == nil || h.count == 0 {",12.0,57.0,279.0,unsafe.Pointer,parameter,map_faststr.go,476.0,14153.0,runtime,std,std,kubernetes/kubernetes,cast-pointer,efficiency
164,164,164,164,164,36276,"repr = append(repr, (*sliceType)(unsafe.Pointer(t)).elem.String()...)","		if i > 0 {
			repr = append(repr, "", ""...)
		}
		if ft.IsVariadic() && i == int(ft.inCount)-1 {
			repr = append(repr, ""...""...)
			repr = append(repr, (*sliceType)(unsafe.Pointer(t)).elem.String()...)
		} else {
			repr = append(repr, t.String()...)
		}
	}
	repr = append(repr, ')')",2054.0,37.0,57379.0,unsafe.Pointer,assignment,type.go,3120.0,86902.0,reflect,std,std,kubernetes/kubernetes,cast-struct,types
165,165,165,165,165,36626,"func sendto(s int, buf []byte, flags int, to unsafe.Pointer, addrlen _Socklen) (err error) {","	return
}

// THIS FILE IS GENERATED BY THE COMMAND AT THE TOP; DO NOT EDIT

func sendto(s int, buf []byte, flags int, to unsafe.Pointer, addrlen _Socklen) (err error) {
	var _p0 unsafe.Pointer
	if len(buf) > 0 {
		_p0 = unsafe.Pointer(&buf[0])
	} else {
		_p0 = unsafe.Pointer(&_zero)",619.0,46.0,15823.0,unsafe.Pointer,parameter,zsyscall_linux_amd64.go,745.0,19148.0,golang.org/x/sys/unix,golang.org/x/sys,v0.0.0-20200420163511-1957bb5e6d1f,cilium/cilium,syscall,no-gc
166,166,166,166,166,36633,"tracebackdefers(gp, adjustframe, noescape(unsafe.Pointer(adjinfo)))","	}

	// Adjust defer argument blocks the same way we adjust active stack frames.
	// Note: this code is after the loop above, so that if a defer record is
	// stack allocated, we work on the copy in the new stack.
	tracebackdefers(gp, adjustframe, noescape(unsafe.Pointer(adjinfo)))
}

func adjustpanics(gp *g, adjinfo *adjustinfo) {
	// Panics are on stack and already adjusted.
	// Update pointer to head of list in G.",746.0,44.0,22253.0,unsafe.Pointer,call,stack.go,1317.0,40023.0,runtime,std,std,kubernetes/kubernetes,delegate,hide-escape
167,167,167,167,167,36976,"_, _, e1 := Syscall(SYS_TRUNCATE, uintptr(unsafe.Pointer(_p0)), uintptr(length), 0)","	var _p0 *byte
	_p0, err = BytePtrFromString(path)
	if err != nil {
		return
	}
	_, _, e1 := Syscall(SYS_TRUNCATE, uintptr(unsafe.Pointer(_p0)), uintptr(length), 0)
	if e1 != 0 {
		err = errnoErr(e1)
	}
	return
}",2171.0,44.0,52881.0,unsafe.Pointer,assignment,zsyscall_linux_amd64.go,2467.0,61019.0,golang.org/x/sys/unix,golang.org/x/sys,v0.0.0-20191120155948-bd437916bb0e,rook/rook,syscall,no-gc
168,168,168,168,168,36986,"_, _, e1 := Syscall(SYS_CLOCK_GETRES, uintptr(clockid), uintptr(unsafe.Pointer(res)), 0)","}

// THIS FILE IS GENERATED BY THE COMMAND AT THE TOP; DO NOT EDIT

func ClockGetres(clockid int32, res *Timespec) (err error) {
	_, _, e1 := Syscall(SYS_CLOCK_GETRES, uintptr(clockid), uintptr(unsafe.Pointer(res)), 0)
	if e1 != 0 {
		err = errnoErr(e1)
	}
	return
}",479.0,66.0,11986.0,unsafe.Pointer,assignment,zsyscall_linux.go,1825.0,44421.0,golang.org/x/sys/unix,golang.org/x/sys,v0.0.0-20200420163511-1957bb5e6d1f,cilium/cilium,syscall,no-gc
169,169,169,169,169,36997,"_, _, e1 := Syscall6(SYS_SETXATTR, uintptr(unsafe.Pointer(_p0)), uintptr(unsafe.Pointer(_p1)), uintptr(_p2), uintptr(len(data)), uintptr(flags), 0)","	if len(data) > 0 {
		_p2 = unsafe.Pointer(&data[0])
	} else {
		_p2 = unsafe.Pointer(&_zero)
	}
	_, _, e1 := Syscall6(SYS_SETXATTR, uintptr(unsafe.Pointer(_p0)), uintptr(unsafe.Pointer(_p1)), uintptr(_p2), uintptr(len(data)), uintptr(flags), 0)
	if e1 != 0 {
		err = errnoErr(e1)
	}
	return
}",1414.0,45.0,34655.0,unsafe.Pointer,assignment,zsyscall_linux_amd64.go,2560.0,63453.0,golang.org/x/sys/unix,golang.org/x/sys,v0.0.0-20200122134326-e047566fdf82,rancher/rancher,syscall,no-gc
170,170,170,170,170,37009,"err := getsockopt(fd, level, opt, unsafe.Pointer(&value), &vallen)","}

func GetsockoptTpacketStatsV3(fd, level, opt int) (*TpacketStatsV3, error) {
	var value TpacketStatsV3
	vallen := _Socklen(SizeofTpacketStatsV3)
	err := getsockopt(fd, level, opt, unsafe.Pointer(&value), &vallen)
	return &value, err
}

func SetsockoptIPMreqn(fd, level, opt int, mreq *IPMreqn) (err error) {
	return setsockopt(fd, level, opt, unsafe.Pointer(mreq), unsafe.Sizeof(*mreq))",1084.0,36.0,30512.0,unsafe.Pointer,assignment,syscall_linux.go,2100.0,62378.0,golang.org/x/sys/unix,golang.org/x/sys,v0.0.0-20200106162015-b016eb3dc98e,elastic/beats,delegate,ffi
171,171,171,171,171,37010,"func connect(s int, addr unsafe.Pointer, addrlen _Socklen) (err error) {","	return
}

// THIS FILE IS GENERATED BY THE COMMAND AT THE TOP; DO NOT EDIT

func connect(s int, addr unsafe.Pointer, addrlen _Socklen) (err error) {
	_, _, e1 := Syscall(SYS_CONNECT, uintptr(s), uintptr(addr), uintptr(addrlen))
	if e1 != 0 {
		err = errnoErr(e1)
	}
	return",2222.0,26.0,54244.0,unsafe.Pointer,parameter,zsyscall_linux_amd64.go,2467.0,61019.0,golang.org/x/sys/unix,golang.org/x/sys,v0.0.0-20191120155948-bd437916bb0e,rook/rook,syscall,no-gc
172,172,172,172,172,37013,"func typedmemclrpartial(t *rtype, ptr unsafe.Pointer, off, size uintptr)","func typedmemclr(t *rtype, ptr unsafe.Pointer)

// typedmemclrpartial is like typedmemclr but assumes that
// dst points off bytes into the value and only clears size bytes.
//go:noescape
func typedmemclrpartial(t *rtype, ptr unsafe.Pointer, off, size uintptr)

// typedslicecopy copies a slice of elemType values from src to dst,
// returning the number of elements copied.
//go:noescape
func typedslicecopy(elemType *rtype, dst, src sliceHeader) int",2766.0,39.0,81401.0,unsafe.Pointer,parameter,value.go,2788.0,81958.0,reflect,std,std,kubernetes/kubernetes,definition,layout
173,173,173,173,173,37356,"atomic.StorepNoWB(unsafe.Pointer(&pd.wt.f), nil) // full memory barrier between store to wd and load of wg in netpollunblock","	if write {
		if pd.wd <= 0 || pd.wt.f == nil && !read {
			throw(""runtime: inconsistent write deadline"")
		}
		pd.wd = -1
		atomic.StorepNoWB(unsafe.Pointer(&pd.wt.f), nil) // full memory barrier between store to wd and load of wg in netpollunblock
		wg = netpollunblock(pd, 'w', false)
	}
	unlock(&pd.lock)
	if rg != nil {
		netpollgoready(rg, 0)",486.0,21.0,13695.0,unsafe.Pointer,call,netpoll.go,531.0,14809.0,runtime,std,std,kubernetes/kubernetes,delegate,atomic
